image,image_id,class,has_gt,n_food_detected,n_coin_detected,status,midas_predicted_kcal,midas_predicted_mass_g,fixed_predicted_kcal,fixed_predicted_mass_g,gt_kcal,gt_mass_g
datasets\ECUSTFD\images\test\mix010T(3).JPG,mix010,lemon,True,2,1,ok,169.11343928286834,748.8436948537658,91.12955499247423,420.89404832249625,82.33099999999999,283.9
datasets\ECUSTFD\images\test\mix010T(4).JPG,mix010,lemon,True,2,1,ok,253.29932389832118,1205.8521167444185,77.36330224358454,359.7425435693326,82.33099999999999,283.9
datasets\ECUSTFD\images\test\mix010T(5).JPG,mix010,lemon,True,2,1,ok,101.94303449812296,423.8709201942652,83.25319581020895,385.65987084441895,82.33099999999999,283.9
datasets\ECUSTFD\images\test\mix010T(6).JPG,mix010,lemon,True,2,1,ok,132.19533017355798,558.0847876145142,76.08242505534893,358.4097129965196,82.33099999999999,283.9
datasets\ECUSTFD\images\test\mix010T(7).JPG,mix010,lemon,True,2,1,ok,116.48241013099909,475.35600161073535,78.59730872054166,366.9434209455498,82.33099999999999,283.9
datasets\ECUSTFD\images\test\mix011S(1).JPG,mix011,orange,True,2,1,ok,65.84948632971614,191.14906029820992,93.87718091010782,259.8413139155515,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix011S(2).JPG,mix011,orange,True,2,1,ok,57.833819209878584,161.47865325394008,96.73125535816307,257.8899455134936,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix011S(3).JPG,mix011,orange,True,2,1,ok,55.83442358579929,160.36110496818205,83.38743151785181,227.38898466173973,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix011S(4).JPG,mix011,orange,True,2,1,ok,75.00659964900218,208.6841231521753,103.95293995857027,274.58638083000363,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix011T(1).JPG,mix011,orange,True,2,1,ok,301.25308289685694,847.8244814813654,175.55281377842488,514.0343030271067,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix011T(2).JPG,mix011,orange,True,3,1,ok,575.4832125576702,1557.3242332717323,270.77523731245094,692.666580848242,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix011T(3).JPG,mix011,orange,True,2,1,ok,220.94781973415385,552.118928849711,184.56972918970237,529.0322796375142,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix011T(4).JPG,mix011,orange,True,2,1,ok,432.27655370751734,1407.0158487698177,172.76132904402294,510.8058793219093,191.47799999999998,407.4
datasets\ECUSTFD\images\test\mix012S(1).JPG,mix012,lemon,True,2,1,ok,83.45698178661173,202.23469067280118,123.57523813310738,289.58943995847386,91.147,314.3
datasets\ECUSTFD\images\test\mix012S(2).JPG,mix012,lemon,True,2,1,ok,91.12160690457955,220.79435801658911,125.33010011071029,296.8592221245465,91.147,314.3
datasets\ECUSTFD\images\test\mix012S(3).JPG,mix012,lemon,True,2,1,ok,63.43883488582739,155.25682458335186,107.97985453398036,258.18466953606276,91.147,314.3
datasets\ECUSTFD\images\test\mix012S(4).JPG,mix012,lemon,True,2,1,ok,77.88334967399823,188.4293075729906,116.5732674356177,278.49247205144945,91.147,314.3
datasets\ECUSTFD\images\test\mix012T(1).JPG,mix012,lemon,True,2,2,ok,318.08145299582986,774.0769064343468,175.6748663342206,417.31443944160213,91.147,314.3
datasets\ECUSTFD\images\test\mix012T(2).JPG,mix012,lemon,True,2,1,ok,290.02614091153305,698.4588801532914,170.1650183948302,401.6252728396376,91.147,314.3
datasets\ECUSTFD\images\test\mix012T(3).JPG,mix012,lemon,True,2,1,ok,313.67820993365336,773.7491895342174,178.68372163865078,423.32261081688455,91.147,314.3
datasets\ECUSTFD\images\test\mix012T(4).JPG,mix012,lemon,True,2,1,ok,325.57087270114584,778.412219226818,169.23954363676984,399.94564517191714,91.147,314.3
datasets\ECUSTFD\images\test\mix013S(1).JPG,mix013,lemon,True,2,1,ok,98.91280857068867,199.16922239413816,149.88632712505597,295.28530847095954,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix013S(2).JPG,mix013,lemon,True,2,1,ok,109.94887263443621,234.51548940213934,116.09270431129919,239.43449365796653,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix013S(3).JPG,mix013,lemon,True,2,1,ok,109.6286720899594,223.77523264111858,139.65756616360318,276.372284065223,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix013S(4).JPG,mix013,lemon,True,2,1,ok,102.34170309107648,218.69052491140624,139.27312681610834,287.97749978410553,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix013T(1).JPG,mix013,lemon,True,2,1,ok,323.55432019560044,711.173367107577,154.86946801060498,323.5115059203204,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix013T(2).JPG,mix013,lemon,True,2,1,ok,253.09796497220177,530.5040069557374,159.5614195752787,326.4894799349033,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix013T(3).JPG,mix013,lemon,True,2,1,ok,288.76471349153815,647.4383364452758,163.5469726962159,337.4505558337139,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix013T(4).JPG,mix013,lemon,True,2,1,ok,286.4134455381429,611.6351913732713,177.6687780680145,362.3373938028906,98.33900000000001,339.1
datasets\ECUSTFD\images\test\mix014S(1).JPG,mix014,mango,True,2,1,ok,60.76351545722839,104.72824594490473,85.49110255487746,148.50975768766585,175.02,291.7
datasets\ECUSTFD\images\test\mix014S(2).JPG,mix014,mango,True,2,1,ok,71.69135502979421,123.91925542536777,95.48975531133853,165.98128664119497,175.02,291.7
datasets\ECUSTFD\images\test\mix014S(3).JPG,mix014,mango,True,3,1,ok,80.63215736612138,124.1002773557568,107.40880463652638,175.4931968767141,175.02,291.7
datasets\ECUSTFD\images\test\mix014S(4).JPG,mix014,mango,True,2,1,ok,59.932865239919316,103.20626159317102,86.04276188312349,149.41038234930662,175.02,291.7
datasets\ECUSTFD\images\test\mix014T(1).JPG,mix014,mango,True,3,1,ok,702.757118871417,1194.068577154235,310.38870332392764,528.6872660216577,175.02,291.7
datasets\ECUSTFD\images\test\mix014T(2).JPG,mix014,mango,True,2,1,ok,396.04610590686434,680.5948408838335,178.120347132834,307.84323168100997,175.02,291.7
datasets\ECUSTFD\images\test\mix014T(3).JPG,mix014,mango,True,2,1,ok,252.93817127975154,435.8620115914906,168.84497540934433,291.45337020555485,175.02,291.7
datasets\ECUSTFD\images\test\mix014T(4).JPG,mix014,mango,True,3,1,ok,582.1576943852406,989.2601980524132,273.34639620485893,465.6626203786267,175.02,291.7
datasets\ECUSTFD\images\test\mooncake003S(1).JPG,mooncake003,mooncake,True,1,1,ok,97.64035063308728,23.247702531687448,25.22675174029384,6.006369461974724,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(10).JPG,mooncake003,mooncake,True,1,1,ok,76.68718321317687,18.258853145994493,26.036350851780362,6.199131155185801,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(11).JPG,mooncake003,mooncake,True,1,1,ok,81.89282972857893,19.498292792518793,23.704608747115234,5.643954463598866,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(12).JPG,mooncake003,mooncake,True,1,1,ok,99.90847470277531,23.78773207208936,28.405605888930214,6.763239497364336,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(13).JPG,mooncake003,mooncake,True,1,1,ok,92.21794322056489,21.956653147753542,24.465030598206862,5.825007285287349,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(2).JPG,mooncake003,mooncake,True,1,1,ok,99.39434215605355,23.66531956096513,27.087802845476,6.449476867970476,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(3).JPG,mooncake003,mooncake,True,1,1,ok,84.71520562581046,20.170287053764394,25.220387756008208,6.004854227621002,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(4).JPG,mooncake003,mooncake,True,1,1,ok,79.93209255099744,19.031450607380343,25.727294696094813,6.125546356213051,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(5).JPG,mooncake003,mooncake,True,1,1,ok,70.64662761621574,16.82062562290851,24.49761880265826,5.8327663815853,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(6).JPG,mooncake003,mooncake,True,1,1,ok,65.08727719516322,15.496970760753149,23.658225572432624,5.632910850579196,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(7).JPG,mooncake003,mooncake,True,1,1,ok,69.54440521735924,16.55819171841887,21.416055167209834,5.09906075409758,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(8).JPG,mooncake003,mooncake,True,1,1,ok,69.44170705550864,16.533739775121106,23.029406578760476,5.483192042562019,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003S(9).JPG,mooncake003,mooncake,True,1,1,ok,91.13529895419086,21.698880703378777,30.85116924065007,7.345516485869064,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(1).JPG,mooncake003,mooncake,True,1,1,ok,406.43763910299594,96.77086645309429,99.549775069211,23.70232739743119,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(10).JPG,mooncake003,mooncake,True,1,1,ok,690.130042260322,164.3166767286481,90.73036370948917,21.602467549878376,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(11).JPG,mooncake003,mooncake,True,1,1,ok,791.6934891473771,188.49844979699455,85.33376527280814,20.317563160192414,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(12).JPG,mooncake003,mooncake,True,1,1,ok,624.1407220345504,148.6049338177501,103.84371342647901,24.724693672971192,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(13).JPG,mooncake003,mooncake,True,1,1,ok,666.9431632824126,158.79599125771728,105.99911329692674,25.23788411831589,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(2).JPG,mooncake003,mooncake,True,1,1,ok,377.3532840559378,89.84602001331854,95.38484420844807,22.710677192487633,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(3).JPG,mooncake003,mooncake,True,1,1,ok,590.5174294992161,140.5993879760038,96.75888644540345,23.03783010604844,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(4).JPG,mooncake003,mooncake,True,1,1,ok,757.4769518433516,180.35165520079798,99.27980817543215,23.638049565579085,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(5).JPG,mooncake003,mooncake,True,1,1,ok,513.2170856048382,122.19454419162815,83.86749412530524,19.968450982215533,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(6).JPG,mooncake003,mooncake,True,1,1,ok,537.0214993429468,127.86226174832066,90.41785072804701,21.528059697154053,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(7).JPG,mooncake003,mooncake,True,1,1,ok,499.8165020495028,119.00392905940544,93.33569670051676,22.22278492869447,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(8).JPG,mooncake003,mooncake,True,1,1,ok,891.3016294319448,212.21467367427257,91.46011249312234,21.776217260267224,189.42,45.1
datasets\ECUSTFD\images\test\mooncake003T(9).JPG,mooncake003,mooncake,True,1,1,ok,653.4895519116428,155.59275045515304,91.65934447176413,21.823653445658124,189.42,45.1
datasets\ECUSTFD\images\test\mooncake004S(1).JPG,mooncake004,mooncake,True,1,1,ok,62.32503873521821,14.839294936956716,26.536685586279823,6.318258472923767,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004S(2).JPG,mooncake004,mooncake,True,1,1,ok,82.5037091187572,19.643740266370763,24.227139954539393,5.768366655842713,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004S(3).JPG,mooncake004,mooncake,True,1,1,ok,90.51388132211083,21.550924124312104,23.9845447754784,5.710605898923429,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004S(4).JPG,mooncake004,mooncake,True,1,1,ok,78.38097215458177,18.662136227281373,19.003504544171392,4.524643939088427,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004S(5).JPG,mooncake004,mooncake,True,1,1,ok,72.61053310402275,17.288222167624465,24.686432594659713,5.877722046347551,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004S(6).JPG,mooncake004,mooncake,True,1,1,ok,83.66725577173736,19.920775183746994,28.963195710503875,6.895998978691399,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004T(1).JPG,mooncake004,mooncake,True,1,1,ok,826.6547780396478,196.82256619991614,90.44426651839774,21.534349171047083,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004T(2).JPG,mooncake004,mooncake,True,1,1,ok,607.7035308285601,144.6913168639429,100.88190127631417,24.019500303884325,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004T(3).JPG,mooncake004,mooncake,True,1,1,ok,583.3754124295357,138.898907721318,102.51849728444986,24.409166020107108,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004T(4).JPG,mooncake004,mooncake,True,1,1,ok,518.7802480274231,123.51910667319596,108.69729854637534,25.880309177708412,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004T(5).JPG,mooncake004,mooncake,True,1,1,ok,555.6496448338967,132.29753448426112,89.81966044481781,21.385633439242337,175.56,41.8
datasets\ECUSTFD\images\test\mooncake004T(6).JPG,mooncake004,mooncake,True,1,1,ok,646.159175688283,153.84742278292453,102.81286731581605,24.479254122813348,175.56,41.8
datasets\ECUSTFD\images\test\mooncake005S(1).JPG,mooncake005,mooncake,True,1,1,ok,94.89870075269954,22.594928750642747,31.79676373763683,7.570658032770674,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005S(2).JPG,mooncake005,mooncake,True,1,1,ok,88.89678246747175,21.165900587493272,29.125037459346643,6.934532728415868,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005S(3).JPG,mooncake005,mooncake,True,1,1,ok,72.25566817405398,17.2037305176319,25.685347982463558,6.115559043443704,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005S(4).JPG,mooncake005,mooncake,True,1,1,ok,80.85524009445245,19.2512476415363,29.02498905768747,6.910711680401779,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005S(5).JPG,mooncake005,mooncake,True,1,1,ok,74.30503274790449,17.691674463786782,28.4283321233409,6.768650505557358,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005S(6).JPG,mooncake005,mooncake,True,1,1,ok,118.28599094124533,28.163331176486984,34.70172241094644,8.262314859749152,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005S(7).JPG,mooncake005,mooncake,True,1,1,ok,131.70275550863053,31.35779893062632,32.18133812177862,7.662223362328244,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005T(1).JPG,mooncake005,mooncake,True,2,1,ok,859.6508402665238,199.67351541513887,188.09893320979808,43.69255755307222,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005T(2).JPG,mooncake005,mooncake,True,2,1,ok,1072.609883543063,249.15987095213768,155.97516052477422,36.23535805271169,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005T(3).JPG,mooncake005,mooncake,True,2,1,ok,1175.5262096761433,272.9752855979756,171.37096851859638,39.78957929069222,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005T(4).JPG,mooncake005,mooncake,True,2,1,ok,1359.836093325823,315.81055806376236,169.09445384188479,39.265147123780395,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005T(5).JPG,mooncake005,mooncake,True,2,1,ok,1200.192066951379,278.6806898032355,178.08931466044305,41.33846167556812,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005T(6).JPG,mooncake005,mooncake,True,2,1,ok,1259.3436375273081,292.5189286228265,188.53816415455628,43.79307725842352,198.66,47.3
datasets\ECUSTFD\images\test\mooncake005T(7).JPG,mooncake005,mooncake,True,2,1,ok,953.5670039491815,221.51342411418867,198.10040398223737,46.01556105164879,198.66,47.3
datasets\ECUSTFD\images\test\mooncake006S(1).JPG,mooncake006,mooncake,True,1,1,ok,126.72399679709774,30.172380189785176,53.59696399649374,12.761181903927081,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006S(2).JPG,mooncake006,mooncake,True,1,1,ok,129.02708382345648,30.720734243680113,41.236558275580386,9.818228160852472,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006S(3).JPG,mooncake006,mooncake,True,1,1,ok,131.00793614283302,31.19236574829357,46.27855092530136,11.018702601262229,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006S(4).JPG,mooncake006,mooncake,True,1,1,ok,118.37433230598103,28.184364834757385,47.063068209640136,11.205492430866698,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006S(5).JPG,mooncake006,mooncake,True,1,1,ok,126.84598812543359,30.201425744150857,52.48702476126643,12.496910657444388,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006S(6).JPG,mooncake006,mooncake,True,1,1,ok,113.08996252281582,26.926181553051386,48.174808024784554,11.470192386853466,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006S(7).JPG,mooncake006,mooncake,True,1,1,ok,122.27916553699072,29.114087032616837,52.04700834268946,12.39214484349749,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006S(8).JPG,mooncake006,mooncake,True,1,1,ok,119.10686724832365,28.358777916267535,55.93751122158954,13.318455052759415,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(1).JPG,mooncake006,mooncake,True,2,1,ok,2199.6841607183883,510.89864772072974,508.72837477680747,118.14073564962752,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(2).JPG,mooncake006,mooncake,True,2,1,ok,3025.027919588817,702.677236225207,538.721300852814,125.12165430055612,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(3).JPG,mooncake006,mooncake,True,2,1,ok,2083.8188100113084,483.98848373521287,515.7905940633766,119.79115202724927,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(4).JPG,mooncake006,mooncake,True,2,1,ok,1767.2801797434795,410.49946306139026,511.3384537962294,118.76082302112853,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(5).JPG,mooncake006,mooncake,True,2,1,ok,2595.1770612651353,602.891342389551,494.0074990249934,114.77406761342588,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(6).JPG,mooncake006,mooncake,True,1,1,ok,1436.9698583749216,342.1356805654575,342.017023065939,81.43262453950929,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(7).JPG,mooncake006,mooncake,True,2,1,ok,2216.1704501060904,514.7950345372989,530.1341160832887,123.14632873826493,529.2,126.0
datasets\ECUSTFD\images\test\mooncake006T(8).JPG,mooncake006,mooncake,True,2,1,ok,1834.5914724980548,426.1485557413621,475.215882472559,110.38199955761965,529.2,126.0
datasets\ECUSTFD\images\test\orange009S(1).JPG,orange009,orange,True,1,1,ok,47.686804207007654,101.4612855468248,75.2428503980737,160.0911710597313,98.465,209.5
datasets\ECUSTFD\images\test\orange009S(10).JPG,orange009,orange,True,1,1,ok,49.275735879696306,104.8419912333964,83.27194791319998,177.17435726212764,98.465,209.5
datasets\ECUSTFD\images\test\orange009S(11).JPG,orange009,orange,True,1,1,ok,47.64654549710823,101.37562871725154,80.22135650334509,170.68373724115978,98.465,209.5
datasets\ECUSTFD\images\test\orange009S(12).JPG,orange009,orange,True,1,1,ok,49.68752152997699,105.71813091484466,87.03072620588654,185.17175788486495,98.465,209.5
datasets\ECUSTFD\images\test\orange009S(13).JPG,orange009,orange,True,1,1,ok,41.02144977517715,87.27968037271735,71.41308582178475,151.94273579103137,98.465,209.5
datasets\ECUSTFD\images\test\orange009S(14).JPG,orange009,orange,True,1,1,ok,21.810545107107394,46.4054151215051,47.38928356660865,100.82826290767797,98.465,209.5
datasets\ECUSTFD\images\test\orange009S(15).JPG,orange009,orange,True,1,1,ok,37.449105364216194,79.67894758343871,58.21321961550462,123.85791407554174,98.465,209.5
datasets\ECUSTFD\images\test\orange009S(16).JPG,orange009,orange,True,1,1,ok,49.488947591717285,105.29563317386656,79.40594568954822,168.94882061606006,98.465,209.5
